soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_pct,temperature_c,rainfall_mm,humidity_pct,sunlight_hours,crop_type,growing_days,planting_month,irrigation_liters_per_acre,nitrogen_fertilizer_kg,phosphorus_fertilizer_kg,potassium_fertilizer_kg,expected_yield_tons_per_hectare,yield_increase_percent
5.089567875709813,29.337476093485353,5.056714833679564,30.59099923103609,5.831977948265571,37.57087382413981,182.5340718961677,74.13418993097305,9.228440143066084,rice,172.91484702753593,8,441.19781597851266,123.20645224107444,74.66555030821917,12.78642545924409,0.4221561429754313,0.0
6.759267175515836,7.281033177535562,3.0,20.78640459907313,6.342474585042384,14.186632251939205,191.75602956519464,33.528849597657,9.343600070208835,potato,159.928770701313,5,100.0,102.71896682246444,77.0,119.21359540092686,0.42027588211612804,0.0
6.191934175666947,31.36870158395403,15.107261599445229,30.380943292943627,2.8827399681803323,15.14070712040018,49.60370313157664,63.51952525270434,5.052228134785234,rice,115.52720634821333,5,747.9152734675736,88.63129841604596,44.89273840055477,9.619056707056373,1.1898557181032343,0.0
5.958462399755233,18.289851543375462,6.418345855373158,33.84484224731641,4.247548239112087,19.443791972208558,198.1151798903691,72.47123516942949,5.078277967196732,rice,99.45978344399143,10,316.0413839756585,147.05723571336287,77.47083317667763,8.899411693173766,0.43673321001302073,0.0
6.989341031072694,14.041608369960421,6.722565642722808,5.0,4.307799405585203,19.862831749925927,10.0,57.60029654524288,10.212629184489764,rice,112.33282356343469,11,1086.2891462200419,105.95839163003959,53.277434357277194,35.0,0.48075920985358567,0.0
7.324799617996761,13.955481721450038,22.587470333503855,38.278193131902505,4.467047767373093,19.348437319809484,151.27947593475392,53.02084629912992,6.405274230419993,soybean,127.59433336284985,7,129.90626636771265,46.04451827854996,17.412529666496145,11.721806868097495,0.4210846721598596,0.0
7.245024095292959,29.335416104725294,25.007790703300632,15.963977964537012,2.4318976138713158,22.83459492273892,130.93971426675017,62.71497054406369,8.523730111360747,cotton,161.8135090056349,3,239.66601424350478,50.6645838952747,14.992209296699368,44.03602203546299,0.25841894207244503,0.0
5.828625981421889,22.774250727751472,24.310913726817,29.73182459322372,5.527339060664644,21.318991195668357,83.34436788868251,56.225980716169445,5.479892827939608,sugarcane,83.77660297130252,8,693.0602270392444,200.0,79.79480884555751,129.3418923429083,8.968700191669166,0.0
6.2526300993190285,8.180312160145892,26.87021328245786,22.08741197473884,3.117683364518709,15.878324442628092,86.42269381796287,61.31522206274959,7.843082203071584,sugarcane,98.8206518268614,5,581.335269170181,191.8196878398541,53.12978671754214,97.91258802526116,6.339601523782417,0.0
6.765010745122851,29.780378151922832,27.929074560118416,23.376515822588466,3.7063904972301334,17.839150554816115,88.265814607871,57.918291019889516,8.927476145573003,wheat,106.1439332148896,4,228.40870435099131,70.21962184807717,22.070925439881584,6.623484177411534,0.8855368065822171,0.0
7.280436101697887,10.603918692011726,3.0,50.327495275415856,3.2024522122739723,33.27803299325738,109.79237896481582,88.42454383722925,4.379738896551955,wheat,144.52256645825645,9,214.77700239016303,89.39608130798827,47.0,0.0,0.9385900672346859,0.0
6.116660609723768,26.39821358518211,21.603295679435732,33.83121024954794,3.03237659324149,21.8553105195919,219.30176872958145,47.90708716462619,8.608137082699702,maize,135.34953941044066,2,156.09348592653149,123.6017864148179,48.39670432056427,46.16878975045206,0.5477300675005141,0.0
6.351472818668946,27.38498925673054,13.76313440344353,40.856260835443095,3.5340853519254316,21.548214650244066,161.15518187369378,77.52170851904191,8.7184808997822,cotton,116.40509683642732,3,188.14993737472554,52.61501074326946,26.23686559655647,19.143739164556905,0.2205109320275979,0.0
5.614932020795178,33.85577081695045,12.020606032076511,31.811296250432914,1.7769373114477798,14.87737712503516,191.72020650346178,56.19157067269819,7.562937549793293,tomato,155.93949691380243,11,102.3134324255549,149.82185793184482,67.72258842561901,150.0,1.6621962534331383,0.0
5.543034700735463,42.81684786466852,22.483317057669645,37.440162895859444,0.8346163769916211,21.220699636175006,103.89614225576355,69.88723333786244,6.299115757160586,potato,169.18056838544533,4,155.55722291256922,94.345533674125,80.77087744303448,144.02513513552225,3.4730567437004765,0.0
7.150020657915358,11.353236740994584,4.157636160833986,35.00854034572142,2.943943428783528,29.765414577405494,131.51294620285816,74.70539693630363,7.746789302099918,maize,77.42921551628726,2,183.12393589158512,138.6467632590054,65.84236383916601,44.99145965427858,0.40550974729170364,0.0
7.5849920228566585,24.475261439369504,3.99113115302144,33.05347373624191,2.143486835692077,27.573308870816437,66.42026814415806,87.9559990953394,7.749638757737895,maize,98.91508130058133,1,319.6113984308953,174.66777384000056,91.85139365679152,65.32612874593632,0.7827170954683124,0.0
6.442391902735733,22.236647049557828,23.068581952653737,43.285870909976154,3.8570044135839683,28.86659578784134,106.07776396206489,70.89379684727815,12.349812902728283,potato,126.02666712156028,12,176.28314624354846,87.76335295044217,56.93141804734626,96.71412909002385,3.356487361618775,0.0
7.3028263183136195,29.337496859609622,21.902288140087183,31.87806544613124,3.7205481904539788,16.77841754354202,92.37502114677332,59.05361289436246,8.258333471756252,rice,92.79778729519288,12,569.0997661151608,90.66250314039038,38.09771185991282,8.121934553868758,1.000526411310628,0.0
6.789308820038107,27.156687709336186,19.093861246972082,57.42178286661246,3.216176023636043,16.682293899576912,144.43196120841034,65.98661123448592,7.57132650259224,rice,116.42469979271169,10,306.13485707902083,92.84331229066382,40.90613875302792,0.0,0.7577148911643027,0.0
5.9839041963159,21.4745375726338,10.960692762214904,41.52637887374925,4.9778897486652625,30.800614333044322,84.6572805113754,93.77715172254894,8.25431182402653,cotton,102.97452978967218,5,396.97159095712476,84.76771908430578,42.060254395946224,26.757015855165328,0.42007148804101946,0.0
6.7891164844067315,20.590978113891445,23.950637076656996,16.325511627123724,3.1925267853644366,28.9576448392066,78.15675340162721,67.45179485936981,9.347363024383055,rice,62.42955877672161,8,798.9766682523617,99.40902188610855,36.049362923343004,23.674488372876276,0.9776543768709958,0.0
7.730429253172775,13.835491448159525,23.442423136483807,27.881403492204214,1.4502189884649244,22.449223429106116,139.81754596225744,45.382636613279914,9.27362068426456,soybean,93.68232897743508,5,144.31944332773307,63.56654664970779,22.799072601821585,30.456357943461967,0.411362206279068,0.0
6.4713391687120385,34.87861582406509,18.682436120379634,34.76493119388802,2.9316269100147014,29.118241610694465,117.32415165640894,59.25063561423079,9.399636890047075,sorghum,91.26583279139355,10,165.0162294037521,55.12138417593491,16.317563879620366,25.235068806111983,0.825487958709963,0.0
7.751714924651205,29.592041815995294,8.581431669841828,30.533962028544444,4.605161320226012,16.782021766477268,84.97329707149545,58.86420728300645,9.706093558380703,tomato,121.18244714694927,7,202.94575954022736,151.79200837008858,70.69171355693157,150.0,3.9881026775469857,0.0
4.404203916728204,34.17768197795137,14.598013234163947,38.24248102766602,0.9388943924473487,16.53319135321521,77.66779344394246,75.94952672535528,5.579481046839383,tomato,128.2923011967942,10,197.18815080652882,136.55527706973774,58.58764954509438,150.0,5.175336723882197,0.0
7.157522003500179,21.896038635244864,24.70266942019554,39.56420045800648,3.0871564075400286,14.295233084911658,84.95651122460086,46.67020562511157,9.53296667521665,sugarcane,130.45705177168603,10,605.7589355900875,178.10396136475515,55.29733057980446,80.43579954199352,6.167012360969295,0.0
6.569637654590537,18.431645313055697,28.617529782414294,13.684956170412423,3.8905544414707465,26.16882259802187,160.7307263449348,57.38338760443346,8.868279555570105,barley,145.92407193212674,3,130.55210065273346,71.5683546869443,16.382470217585706,21.315043829587577,0.4020155827616282,0.0
6.260794119627306,14.21684933370772,15.387707172989373,45.372930536597934,6.38269080143334,25.3003072466284,140.87640711813003,68.20281253705599,7.253842398511858,barley,86.92666977080277,10,121.8055263706986,75.78315066629227,29.612292827010627,0.0,0.5469931384390497,0.0
6.573408621228402,28.589175837406597,16.0026162575339,24.038190414167467,4.649909164313128,20.86550087891426,82.24114374117852,60.793701634694706,8.712863485410283,maize,101.73241734414144,1,282.4844092662778,121.4108241625934,53.9973837424661,55.96180958583253,0.7860878210770708,0.0
4.909944868319286,14.602067754717654,16.70648713579951,22.849145929622914,3.359139660037383,19.317644342330933,84.23045895310193,66.36379635340408,8.280123706735633,maize,92.34514666997278,12,261.19567420989375,181.56788066936662,71.46630693479932,76.63898022611176,0.6278148256378276,0.0
6.324262489729991,43.4866306896655,20.199144071287776,22.810531287533514,3.8249110716163366,38.487291623177434,62.63333489814822,67.21381279388854,8.458377083254874,potato,106.81664459358626,11,309.4885409884839,66.5133693103345,59.800855928712224,117.18946871246649,4.181988016686753,0.0
6.785690057209397,11.923574189065596,13.351461599519808,39.702916871887,0.9227655676580895,22.445214038469675,100.33708671778066,68.21735840351845,8.848694378083263,maize,67.56559642240384,1,238.53373040682123,138.0764258109344,56.64853840048019,40.297083128113,0.7069774499310758,0.0
7.682315235793213,27.73660119212502,3.0,26.795187622226567,1.9403333769128452,32.328402087203855,126.14771263744956,51.09554414056837,5.143440240810656,tomato,64.72700121231426,9,185.36100917512306,155.12202552856442,78.76080315597868,150.0,2.759428101232841,0.0
6.085383825381082,40.66854707213786,27.542152013176775,22.037380267947512,3.9811468053327568,23.121909393303113,76.05293294934532,76.96376296002315,9.026199416116444,soybean,115.45368691142937,12,259.06006297546264,19.331452927862138,12.457847986823225,27.962619732052488,0.9709781221495377,0.0
5.85320511768545,30.990897592638092,32.35751157730039,24.912490110677552,3.3934008759875818,20.995723753268006,229.36567800434116,56.97073258256126,9.800829163714926,sugarcane,60.0,10,352.74367207776845,200.0,68.38224086479619,136.48105335713888,5.260968324717648,0.0
6.098594365132371,26.756737124917795,13.1008011231543,8.463700093009475,3.5464894239168716,32.49995705883834,151.1891217523499,64.82613041989545,8.987570163189854,barley,127.09010609276032,9,141.56986428542052,63.24326287508221,31.899198876845702,26.536299906990525,0.2938445323266575,0.0
7.2323216941616595,15.315163530381044,9.466773048649808,19.894034832582157,3.2409375844128334,28.73978472249598,118.3912228398997,46.82175574134651,7.049828614219532,sugarcane,116.11743289166762,5,587.2674088163122,184.68483646961894,70.53322695135019,100.10596516741785,4.118797900888282,0.0
6.763000887727747,11.18230811432296,16.903195820878224,15.124997416162806,3.193890922902183,23.8553458620141,124.25363124914794,65.5984096639838,6.773645925705828,rice,90.66088518451167,7,453.84696002039755,108.81769188567704,43.096804179121776,24.875002583837194,0.42720090533846466,0.0
6.076191836986369,32.70050108917586,16.499968930169818,26.769968034049306,3.323516778174557,30.802284670515668,50.429771122497215,67.85266222339321,8.864399129941702,potato,110.6493886650669,6,295.2590468080392,77.29949891082414,63.500031069830186,113.2300319659507,4.884013122865354,0.0
6.910613946490685,40.06147240774946,25.964148617303678,37.97031924328311,1.9327577788822339,39.12183909705142,60.0486120814332,65.54344925137224,10.106151244610157,sorghum,118.24261630079022,9,321.0866568371465,49.93852759225054,9.035851382696322,22.029680756716893,1.3633973702721423,0.0
6.577662039478432,20.611500095218286,18.437115533160302,36.64651081119872,2.9252876331860813,19.60587980086707,186.1446057209917,53.29530689403292,11.117291443209144,sorghum,109.64797927867373,5,101.4961866761698,69.38849990478171,16.562884466839698,23.353489188801277,0.46233765482755274,0.0
7.274915992426312,13.60938492383649,11.659017357030535,45.081005970559,1.7070744422853903,26.830419880471506,201.7549414662079,81.91905399494856,10.029616012059813,barley,132.88887949430125,3,116.97977283549726,76.39061507616351,33.340982642969465,0.0,0.49667663968994735,0.0
5.938357524898118,5.0,7.452724395535608,42.40770980755945,2.4564842519141106,21.544739017549514,10.0,73.7516051809604,9.523401415628115,sugarcane,133.95971396002054,1,1041.3136564190345,200.0,100.0,112.03052269741023,9.547968218901707,0.0
6.237870282721786,15.192351563374624,24.925073478557387,23.656839420979473,4.6350860110454395,18.392753875390184,143.5192081046579,62.916492190671086,4.0,soybean,67.58721697195662,11,121.30996976130575,44.80764843662538,15.074926521442613,26.343160579020527,0.3395344345900469,0.0
6.186313477494274,23.8634315750096,22.796089929313997,30.228856809044558,2.983097227402924,18.226399283303202,189.08192513562932,62.77893852280877,7.272731035262888,rice,104.26559419919046,2,322.4671323596275,96.1365684249904,37.20391007068601,9.771143190955442,0.5379228141089257,0.0
5.329188041494305,40.99123240836734,26.48447902473455,29.609326869342976,3.9150073703369697,33.55399887611159,102.91289499709477,53.92782111341326,9.125809992969852,barley,139.0585167547114,10,245.66707690699948,67.775146270658,25.605462125317793,7.454863239408679,1.1607664262260633,0.0
6.736896221651661,31.731336922329685,10.254505994231248,5.0,3.3383534649350604,13.051436356161927,195.96717653494113,55.65766249451745,7.139958057120484,rice,111.02863152934927,8,293.6172173047505,88.26866307767031,49.74549400576875,35.0,0.1439588218380325,0.0
6.708844217743912,28.05085404706753,32.70749519622663,15.39288555708307,2.738129999728071,27.047156150800774,158.36737847801666,86.85282205534466,6.6397120679224795,sugarcane,122.09523095787189,2,343.162431686303,171.94914595293247,47.29250480377337,104.60711444291692,4.51983437316849,0.0
6.504090765313968,20.99880338698869,4.0504439435421045,27.99255987418665,1.9897175520698924,19.048541534278595,142.54550997358115,59.625169587701606,6.375233987239701,cotton,142.47337266751273,3,194.6007935588418,59.00119661301131,35.949556056457894,32.007440125813346,0.13849273751355762,0.0
6.312330293299882,19.168342827440437,23.67680817121184,27.9252427783103,2.7199332171087707,34.63496970940796,107.76709846482635,95.0,12.029669732448887,sorghum,124.09339985145178,8,168.4468801086147,70.83165717255956,11.323191828788161,32.0747572216897,0.7607524522199891,0.0
5.367703406359668,39.056475975079636,3.0,36.147900650462006,3.4198141351766296,22.361540106394038,124.60549613410826,47.60529926918265,5.900056307292612,maize,122.53191111910843,12,198.5317392593647,153.8531886033934,92.91361282260978,60.812790752561064,0.5796435847522763,0.0
6.163483741787712,27.007385407583897,11.677348946412259,35.56369955443017,3.896184132949112,21.815953960306402,97.62930014969743,70.53162412153868,8.075419424726045,soybean,103.54050750051286,11,215.092921957863,32.9926145924161,28.32265105358774,14.436300445569827,0.6483579809611912,0.0
6.225828386778584,5.0,30.488183443583672,8.751689974803178,3.3468042374687434,33.417055826965424,134.82285815880323,68.39310180361802,7.044178483997211,potato,100.16696065629102,2,134.33166986292164,105.0,49.51181655641633,131.24831002519682,1.5642248410590163,0.0
5.858178184622705,18.26460352102757,24.650914035807915,36.22316081349036,3.9793763815348533,29.260800493873287,132.6401966889379,65.54379618283517,6.772407001953267,soybean,112.82546137319994,4,168.13952564913518,59.92442592509612,22.038491124496137,19.781031186079794,0.5737181109825498,0.0
6.3709714306671925,16.417839682283734,13.630236676102545,32.14304647744517,1.375795876928353,27.325361906176024,98.28561789475853,41.118833989934004,9.322866222739579,potato,129.1206219018442,7,213.1781612617741,93.58216031771627,66.36976332389746,107.85695352255483,2.787681253926132,0.0
