soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,organic_matter_pct,crop_type,growing_days,planting_month,irrigation_liters_per_acre,nitrogen_fertilizer_kg,phosphorus_fertilizer_kg,potassium_fertilizer_kg,expected_yield_tons_per_hectare,yield_increase_percent,temperature_c,rainfall_mm,humidity_pct,sunlight_hours,wind_speed_kmh,pressure_hpa,ph_stress,nutrient_balance,weather_stress
5.120065733989573,33.22988592003321,22.18377259117556,5.0,2.688339911540516,rice,125.36962509513364,10,566.0861072002499,118.18146575149218,51.505950311968704,47.67023006896351,0.5460220761405427,0.0,45.0,1.5499245001479132,46.35089924411981,5.223129973164362,18.82858876679366,1023.4297626801188,0.21229757938621946,0.9094313046962865,0.8
6.050169976607222,25.415418405638945,17.427887925816144,37.68773184011825,1.963156818972039,wheat,83.95453129658043,1,264.3317066870773,74.58458159436105,32.572112074183856,0.0,1.1647635572220227,0.0,23.73281597156964,1.660646625732697,59.086379834646856,6.889437170705625,13.980796052578178,1004.154412676679,0.06920461898350429,1.0803634867027248,0.05068736113721442
5.689735103732461,14.263071538025358,7.285837476117592,13.527850803467164,2.96669882923234,cotton,71.31297266530869,8,255.16061690746452,93.27896014084313,46.42053003543431,65.94274867999343,0.1281413361937677,0.0,36.04712147358382,2.8312113525619447,23.72252865140308,6.652208337453642,2.166111961033433,1019.8482240538642,0.12465613788731375,0.47540665676992866,0.4418848589433529
6.75139786607622,29.58317939125442,5.865132667933452,38.242057599181656,4.369307286998853,barley,148.0380895512113,9,102.07424831389326,60.41682060874558,39.13486733206655,0.0,0.3959634873487492,0.0,39.67429719672794,8.981195678699317,42.885961088068775,9.529994524380502,5.882043016639376,1049.150834461702,0.03867659478095698,0.9279677109101042,0.5869718878691177
5.773580739583031,17.851927410085295,10.33037016685133,37.18699205365092,3.181186448742801,potato,62.35960024915104,9,278.91803559349626,131.52829541091057,99.44350865203104,146.75097700016053,3.69925834902454,0.0,15.033483434665165,9.469001927326522,41.01577015398317,5.466110197643371,21.568997989393075,1000.238089456122,0.11175680929491828,0.8425176506352461,0.3986606626133934
5.370157038931767,42.94524848392212,32.56773780212984,23.475683482651387,3.932340903071658,soybean,114.72202361962646,2,227.49357089217216,23.65520817879598,10.308664383897527,36.7896435445957,0.9434228346912836,0.0,24.16335007028461,3.782114104813978,76.86981153658688,9.63275094082872,27.30135896343985,1039.1558926369166,0.1738219940104974,1.436550496298974,0.033465997188615544
7.672519015137244,40.44841462418258,35.70622334409043,42.00657990841845,5.318848578207875,maize,110.5263252046333,4,141.95616462402376,151.4822463645684,47.41965446087198,52.535329386624646,0.7162159854012788,0.0,26.73764323196687,0.3143701470363464,87.10484946654682,7.183398157159174,3.155962329873886,1035.3365688779843,0.1803875407903452,1.667278329973203,0.06950572927867484
6.319378959610772,31.040974263555672,19.63991317847128,38.9183681390992,2.503426183464569,potato,128.919749606269,4,100.7675858850371,78.95902573644433,60.360086821528725,101.0816318609008,1.9330052471495471,0.0,16.448714331721703,0.9110064095834578,93.8200648942639,3.5779058096400504,6.572476986220628,990.4206374728864,0.027787852367573588,1.2100080654016832,0.34205142673113187
6.554022563750339,38.61006704769774,19.191542369930307,26.292462349984312,3.5634498807901305,soybean,121.9390626351251,8,134.1740936231636,21.38993295230226,20.808457630069693,23.707537650015688,0.4589339384983348,0.0,17.49002720023492,1.943748100715648,10.0,10.509566271708724,6.8002124938206,1000.5241254685608,0.008311163653898253,1.1623382973011716,0.3003989119906032
5.360201451029234,25.647913501233813,15.309437025363833,24.93888461769962,4.405272273122813,cotton,62.1488228394084,4,181.614134947608,75.33308681566656,34.221617676778095,48.59541222964632,0.1741912416721352,0.0,25.93837450694881,5.83823471436716,65.40363208370061,7.976262421318455,7.402936338506333,1019.8133110068204,0.1753536229185793,0.9025789910531842,0.037534980277952455
6.0644938203798535,32.65437494375016,10.524117213523985,43.16679342797228,2.080515639840084,wheat,142.87191766109532,7,142.81689630930984,67.34562505624984,39.47588278647602,0.0,0.6689058338151276,0.0,27.38335423692759,2.000527250047943,63.88208099790317,8.385644148656047,23.593352791889323,1025.4578846194818,0.06700095071079176,1.1099137635149532,0.09533416947710364
6.588738071767893,39.77720295302075,29.001432460857952,32.78416607289197,3.413663393678966,barley,107.36754862851598,11,163.88833306551533,50.22279704697925,15.998567539142048,2.2158339271080294,0.8289208263194126,0.0,28.443911326096284,1.0255471227110604,60.72212027039064,9.12172588889093,50.0,1016.6868236084406,0.013652011041214333,1.4316947820512607,0.13775645304385137
5.579205138062157,27.454986817943126,32.98861115117709,42.53636602041771,5.446789429551633,cotton,121.16882156586573,8,318.00111848830346,73.97920195723589,9.871478190529924,24.587408525457185,0.5115753174748058,0.0,27.132673938800888,6.650256887436083,54.53393851358901,5.537210454217296,3.7709451611172335,1035.4019758348277,0.14166074799043735,1.4495929865249402,0.08530695755203553
6.800558414676537,22.44812828485716,10.852647313285717,5.0,2.791699543448221,soybean,121.51143647238952,2,115.13752595148898,37.55187171514284,29.147352686714285,45.0,0.1780166560902667,0.0,31.25812693823111,1.6526160543485764,40.83320740208557,7.465202959211989,9.083679412999276,999.683529249518,0.046239756104082645,0.5558388829330162,0.25032507752924443
6.019489048064956,7.953780418228842,17.337292972603187,31.181821164233547,4.482015845604548,rice,114.7177316104956,12,657.3504652148569,112.04621958177115,42.66270702739681,8.818178835766453,0.932436775062705,0.0,25.067929994137632,16.331735238184905,58.40826120060565,10.520717660023143,2.3446098101172845,1010.3396932204377,0.07392476183616067,0.7735760661531126,0.002717199765505285
6.266645000165378,24.16866474278506,14.401069594318656,11.071090956367527,3.030635747348274,sorghum,149.16282798634668,5,100.0,65.83133525721493,20.598930405681344,48.92890904363247,0.2017208744218852,0.0,33.92407734253775,7.60472055873401,76.31974504721205,14.02144360004738,7.9179048229227185,1007.686465316484,0.0359007692053264,0.7119474589434152,0.35696309370150997
6.0186347102164826,33.234231845623114,14.638087401080185,29.69053791015884,5.359504420780388,wheat,184.9600116961704,1,138.52078535732963,66.76576815437689,35.361912598919815,0.3094620898411584,0.5302086965375901,0.0,29.579921236703527,18.04756943889053,53.19144804275981,7.148174025130129,1.669219240972066,990.5764039154654,0.07405619842823345,1.0440936495560023,0.18319684946814108
7.98182254760715,34.4563342756763,27.487266043438897,38.56584250015061,1.225438533395474,sugarcane,139.02099952424874,5,365.5425977287183,200.0,70.98764561350887,110.0841391769072,5.951014832400896,0.0,29.275531165965297,2.251987354203655,45.8391961677808,10.1109458997096,0.6739843374273707,1017.276324831564,0.22797269963186922,1.3969505967040037,0.1710212466386119
6.489202220209653,30.0436506571841,7.504307637071026,50.86968174898924,3.277947429212341,soybean,101.02181240924271,3,254.95507304368763,29.9563493428159,32.49569236292898,0.0,0.9019820863288583,0.0,10.496906159746658,0.8884806649265837,83.85715373556646,2.777457194450584,3.851192383726683,1024.580371142945,0.001661196890822635,1.1047693548080948,0.5801237536101337
5.65383125683528,19.587009050377603,21.73175752749045,18.74199925875377,1.4253743658249325,tomato,155.40627842546485,1,116.22936355787228,170.4305155031789,54.1642246451557,150.0,2.642294647546936,0.0,24.7005433512259,3.338576371643094,80.35299333033761,13.021402364433245,18.98267475560837,1006.040726711328,0.1301798066407261,0.8718445110928627,0.011978265950964016
7.158035929682551,5.231784310524095,23.82590485844693,23.691542336376205,2.3589478204629275,tomato,119.4469657537534,12,128.3076144485892,134.7682156894759,36.174095141553074,150.0,2.7237524446442656,0.0,27.801032597403424,2.236163492272372,100.0,11.705913212407308,7.3874555831956,1029.2282042063696,0.10123629687423866,0.774216943775,0.11204130389613695
5.523325080023183,20.04784901995265,16.862790611185446,28.85360511509355,2.3518174576457667,cotton,166.76020502323084,8,311.84016727364417,84.07285024398345,32.4460608703911,43.67760205418144,0.3082035665253044,0.0,13.169443030304713,1.3814589671567266,82.615928828151,8.95123103768739,0.3714947803425888,1008.3958634394172,0.15025767999643344,0.900174166196435,0.4732222787878115
6.667090876003805,21.956551289460485,25.14454261589418,18.305626782457317,2.879652431439375,sorghum,116.15844899342324,8,184.1089900923834,68.04344871053951,9.85545738410582,41.69437321754269,0.544489864696943,0.0,18.260113301542184,0.694712449819828,59.67040093480539,8.929307495440362,11.163010902740467,1015.8712712568636,0.025706288615969932,0.9617895484033356,0.2695954679383126
4.93226390089618,21.870710328099857,19.1812147242996,41.742716745471085,1.7740503791656164,sorghum,95.57131806513596,2,158.3847927808156,91.51305982535632,21.24820984148185,24.523664678824503,0.7849310349279355,0.0,24.633162528678252,0.1053349400936892,81.29269171751093,6.0083273115981175,7.069167357773429,1022.622181303604,0.24119016909289542,1.1106251149595214,0.014673498852869926
5.437451160881255,31.185563569779244,27.737039369248897,29.15886545561252,3.1139125309285856,maize,121.81333475943872,7,162.51050339075618,165.59704049538325,58.90379497053408,70.85958296761935,0.6086637376537145,0.0,19.96802518619407,13.573931109123532,58.12586663263651,7.446038409320396,4.38824557357264,1036.6486157975182,0.16346905217211458,1.2534437854232865,0.20127899255223725
6.657488988695299,44.8567641101484,5.822357560593167,31.463484280512557,3.752559805377413,barley,100.3305323555681,2,285.3745796694885,45.1432358898516,39.17764243940683,3.536515719487447,1.0892397461556522,0.0,33.1252499435797,6.638114927266932,61.16357104874148,12.033651022364827,1.0114926148820322,992.5519404414968,0.024229075183892126,1.0555058942260658,0.3250099977431881
7.090773263996328,26.23529201841093,15.209797911945046,37.4420775212899,1.361716240854121,rice,124.3734340571393,8,550.5930828732179,93.76470798158908,44.79020208805496,2.557922478710097,0.6784154710652371,0.0,23.85230266038196,8.258553750422612,68.9494804118481,7.585812030580258,0.837971269958412,1045.7538339331672,0.0908881944609736,1.047489901443979,0.04590789358472165
6.637094624951977,22.832682108435385,17.425494857191723,29.139461803495088,2.438081011964634,cotton,112.34338923852437,11,162.80223250680135,57.167317891564615,22.57450514280828,30.860538196504912,0.1683891764230585,0.0,29.09994081807792,3.835977445888166,60.57015971566923,7.182600810528503,26.857060903319635,1020.5501925072502,0.021091480761842564,0.9509019084696714,0.16399763272311674
6.407481374089407,22.407781869959077,3.0,20.189530461889618,6.249190559315627,sorghum,110.6334684891266,3,106.93865319404549,67.59221813004092,32.0,39.81046953811038,0.2392509308592999,0.0,26.23730136126369,4.774902458954299,85.54895870310968,10.569485783027554,1.4955547266770088,1025.2638595017777,0.014233634755475814,0.5786540967315612,0.049492054450547586
6.259117043528569,26.24384766907714,9.31237813137172,29.2437571404184,3.5950845666390188,sugarcane,93.69778185235673,10,394.86360145179,173.75615233092287,70.68762186862828,90.7562428595816,3.772322383624048,0.0,29.15278923306612,4.789651242288359,85.89164376555551,10.970236251522904,3.9621989644401534,1005.1301014795042,0.03705891638022015,0.8473000506918204,0.1661115693226448
5.317182407706058,16.71706239651601,11.491205965129708,19.72582368583933,1.0187105549818796,barley,90.33384376677468,11,140.95984661000736,101.25637162398796,46.29971194420556,21.104608026022134,0.3540559767437168,0.0,21.629455459698946,2.476411654814368,64.09182075276625,13.168287220545997,16.1692747118499,1025.78260788641,0.18197193727599106,0.6548700944837932,0.13482178161204217
5.924124633284233,26.201985587460552,25.5856479585868,31.29577066939784,1.519440962288255,sugarcane,99.73847600605252,1,303.0907335707029,200.0,78.48793956847483,127.94808593640325,4.193934098545214,0.0,24.739731701289926,13.62925812252513,60.58754737992569,14.490220983095783,2.9093145356479395,1031.9727403212394,0.08859621026396415,1.170898888577724,0.01041073194840294
6.13148898323217,29.508123363318,12.345253229483196,41.96325264962156,3.4710850944474334,sugarcane,101.4458896200816,5,322.900622759136,170.491876636682,67.65474677051681,78.03674735037845,4.090837299908671,0.0,19.745501465235574,5.861314445723974,91.33742766079806,8.095697275526936,1.516174050041561,1012.1064484351432,0.05669400257966609,1.088315808163798,0.21017994139057705
7.345697780975133,27.09686063574488,11.455368101552184,15.90026049273202,3.3207992462890856,tomato,162.82297378564598,9,297.8943338250457,112.90313936425513,48.54463189844782,150.0,5.281740119535463,0.0,33.07955755428748,10.293836096092866,55.27175557008184,9.377071713921142,3.499335064494011,1036.676719771465,0.1301073509192512,0.7500974824986613,0.3231823021714993
6.774894631654769,29.57541934004781,24.539886245249534,11.61154798269489,2.495068637958944,sugarcane,117.83977941325736,5,871.7666285245563,170.4245806599522,55.46011375475047,108.38845201730511,9.346597530372582,0.0,26.82823771132143,3.912287433743289,73.98669960826764,8.828350033704815,4.080108651301421,1002.8765576530976,0.0422914817930414,0.9777984622166832,0.07312950845285726
5.089567875709813,29.337476093485357,5.056714833679564,30.59099923103609,5.831977948265571,rice,172.91484702753593,8,441.1978159785127,123.20645224107444,74.66555030821917,12.78642545924409,0.4221561429754313,0.0,24.384868505092932,0.2854840013887857,48.31704159505452,6.667147759708745,3.5001552133777643,993.471489567781,0.21698955758310573,0.824709206659457,0.024605259796282725
6.759267175515836,7.281033177535562,3.0,20.78640459907313,6.342474585042384,potato,159.928770701313,5,100.0,102.71896682246444,77.0,119.21359540092686,0.420275882116128,0.0,28.763116452241302,3.338722654266639,52.29866707914154,4.462112745709353,1.4528859877521392,1047.053895042502,0.03988725777166708,0.3835960490235089,0.1505246580896521
6.191934175666947,31.36870158395403,15.107261599445229,30.380943292943627,2.8827399681803323,rice,115.52720634821333,5,747.9152734675736,88.63129841604596,44.89273840055477,9.619056707056371,1.1898557181032343,0.0,31.41969945406866,0.1876999682912358,39.7206231860718,12.431157021748444,0.7191952001299301,1009.5897781566064,0.04739474220508514,1.035579494734413,0.2567879781627464
5.958462399755233,18.289851543375462,6.418345855373158,33.84484224731641,4.247548239112087,rice,99.45978344399144,10,316.0413839756585,147.05723571336287,77.47083317667763,8.899411693173766,0.4367332100130207,0.0,40.914225801593325,4.604617748928325,86.85180072448752,7.184707006031587,2.5376457371424115,1012.7677387700352,0.08331347696073334,0.7387767465739508,0.636569032063733
6.989341031072694,14.04160836996042,6.722565642722808,5.0,4.307799405585203,rice,112.33282356343469,11,1086.289146220042,105.9583916300396,53.2774343572772,35.0,0.4807592098535856,0.0,12.07829257736454,10.005665670481488,78.45515163731167,8.715233449349805,27.10526397015371,1007.59337612893,0.07528323554964526,0.3672689568350798,0.5168682969054185
7.324799617996761,13.955481721450038,22.587470333503852,38.278193131902505,4.467047767373093,soybean,127.59433336284984,7,129.90626636771265,46.04451827854996,17.412529666496145,11.721806868097495,0.4210846721598596,0.0,20.244569399493063,0.999611208531202,47.35950602445901,9.18768019768217,14.572270938874809,1012.0825879253326,0.1268922489225786,1.0296728342979515,0.1902172240202775
7.245024095292959,29.335416104725294,25.007790703300632,15.963977964537012,2.431897613871316,cotton,161.8135090056349,3,239.6660142435048,50.6645838952747,14.992209296699368,44.03602203546299,0.258418942072445,0.0,22.547052515781218,0.3500599972006351,85.41381672279098,8.150209104079902,0.0144588121610483,1010.539803405806,0.11461909158353219,1.0316236495819455,0.0981178993687513
5.828625981421889,22.774250727751472,24.310913726817,29.73182459322372,5.527339060664644,sugarcane,83.77660297130252,8,693.0602270392444,200.0,79.79480884555751,129.3418923429083,8.968700191669166,0.0,19.31999938159029,10.690132778076356,100.0,9.745308290187362,5.50459739609949,1015.5645402236704,0.10328831055047857,1.0842123890135609,0.22720002473638842
6.2526300993190285,8.180312160145892,26.87021328245786,22.08741197473884,3.117683364518709,sugarcane,98.8206518268614,5,581.335269170181,191.8196878398541,53.12978671754214,97.91258802526116,6.339601523782417,0.0,25.275296032731838,23.432801288986937,58.2866372776647,9.228270025318093,7.899544050905259,1007.0846556532312,0.03805690779707254,0.8520830596778928,0.011011841309273507
6.765010745122851,29.780378151922832,27.929074560118416,23.376515822588463,3.706390497230133,wheat,106.1439332148896,4,228.4087043509913,70.21962184807717,22.070925439881584,6.623484177411534,0.8855368065822171,0.0,19.460529935071623,6.863964823801524,40.38921020973524,4.9157389187318055,2.816444302925371,1048.3956302783756,0.04077088386505396,1.1740158578343691,0.22157880259713508
7.280436101697887,10.603918692011726,3.0,50.327495275415856,3.2024522122739723,wheat,144.52256645825645,9,214.77700239016303,89.39608130798827,47.0,0.0,0.938590067234686,0.0,24.692782049439813,1.4121742257324543,63.78219647054725,3.453300261226935,21.4530776942371,1031.330006534065,0.12006709256890574,0.756135530064777,0.012288718022407465
6.116660609723768,26.39821358518211,21.60329567943573,33.83121024954794,3.03237659324149,maize,135.34953941044066,2,156.09348592653149,123.6017864148179,48.39670432056427,46.16878975045206,0.5477300675005141,0.0,28.24208340297823,0.8365825141870185,59.559650159192266,6.580815329721112,13.117718126002975,1032.4798373804906,0.05897529081172802,1.1279395483425112,0.12968333611912924
6.351472818668946,27.38498925673054,13.76313440344353,40.856260835443095,3.534085351925432,cotton,116.40509683642732,3,188.14993737472557,52.61501074326946,26.23686559655647,19.143739164556905,0.2205109320275979,0.0,36.460589729008994,4.689061120422156,37.515330408749854,3.578235903632332,0.2114566499198582,1004.376365333734,0.02285033558939289,1.0739645031399145,0.45842358916035975
5.614932020795178,33.85577081695045,12.020606032076511,31.811296250432918,1.7769373114477798,tomato,155.93949691380243,11,102.3134324255549,149.82185793184482,67.72258842561901,150.0,1.6621962534331385,0.0,37.31246560392405,5.508503915468129,48.51399370062448,10.222477498479812,5.739153954211299,1003.3969327799612,0.1361643044930496,1.0274729401951959,0.49249862415696216
5.543034700735463,42.81684786466852,22.483317057669645,37.44016289585944,0.8346163769916211,potato,169.18056838544533,4,155.55722291256922,94.345533674125,80.77087744303448,144.02513513552225,3.4730567437004765,0.0,22.4482890355787,1.0166163842428697,56.81667272326576,8.648100752793436,23.590668060032144,1005.977678553584,0.14722543065608262,1.403250838106419,0.10206843857685201
7.150020657915358,11.353236740994584,4.157636160833986,35.00854034572142,2.943943428783528,maize,77.42921551628726,2,183.12393589158512,138.6467632590054,65.84236383916601,44.99145965427858,0.4055097472917036,0.0,21.790012429641337,5.138196742272948,76.38066323330204,3.0561899364655982,3.947792497938973,1039.3270651637167,0.10000317814082435,0.6173535337367211,0.12839950281434653
7.584992022856658,24.475261439369504,3.99113115302144,33.05347373624191,2.143486835692077,maize,98.91508130058132,1,319.6113984308953,174.66777384000056,91.85139365679152,65.32612874593632,0.7827170954683124,0.0,33.93613298114903,2.7453004668331142,75.44387799848836,10.645206576616545,1.4080762120632315,1008.2378708141356,0.16692184967025503,0.767507474650234,0.3574453192459612
6.442391902735733,22.236647049557828,23.068581952653737,43.28587090997616,3.857004413583968,potato,126.02666712156028,12,176.28314624354846,87.76335295044217,56.93141804734626,96.71412909002385,3.356487361618775,0.0,29.078105052748175,7.499682109470762,50.164384959400685,10.869106026343552,13.057539070276365,987.2538750862786,0.00886278419450261,1.2046387106355754,0.16312420210992698
7.3028263183136195,29.337496859609622,21.902288140087183,31.87806544613124,3.7205481904539783,rice,92.79778729519288,12,569.0997661151608,90.66250314039038,38.09771185991282,8.121934553868758,1.000526411310628,0.0,12.149699766648885,4.153156109074484,66.46435121768137,10.85335360137912,4.149418340631946,981.4396405644582,0.12351174127901839,1.150965280494164,0.5140120093340446
6.789308820038107,27.156687709336182,19.09386124697208,57.42178286661246,3.216176023636043,rice,116.42469979271168,10,306.13485707902083,92.84331229066382,40.90613875302792,0.0,0.7577148911643027,0.0,22.36653698898587,6.106215700567523,48.10683029935191,5.928120842353415,6.999116304759801,977.3620696785428,0.04450904923663183,1.3536990021789188,0.10533852044056516
5.9839041963159,21.4745375726338,10.960692762214904,41.52637887374925,4.977889748665263,cotton,102.97452978967218,5,396.9715909571248,84.76771908430578,42.060254395946224,26.757015855165328,0.4200714880410194,0.0,26.533271630063837,4.786424067048985,77.06043632789813,9.05768610587011,2.525065185531759,1023.6656827834086,0.07939935441293841,0.950707169236311,0.061330865202553465
6.789116484406732,20.590978113891445,23.950637076657,16.325511627123724,3.192526785364437,rice,62.42955877672161,8,798.9766682523617,99.40902188610856,36.04936292334301,23.67448837287628,0.9776543768709958,0.0,39.171231254722784,4.442887272533474,75.70286252790811,9.923799795995956,10.862588600357055,980.207854594702,0.044479459139497295,0.8994712647209829,0.5668492501889113
7.730429253172775,13.835491448159525,23.442423136483807,27.88140349220421,1.4502189884649244,soybean,93.68232897743508,5,144.31944332773307,63.56654664970779,22.799072601821585,30.456357943461967,0.411362206279068,0.0,24.358737569714737,1.7689129251328908,70.39550291858649,11.74383060808653,12.449812216487317,993.507605368384,0.18929680818042696,0.9283855384163183,0.02565049721141051
6.471339168712039,34.87861582406509,18.682436120379634,34.76493119388802,2.931626910014701,sorghum,91.26583279139356,10,165.0162294037521,55.12138417593491,16.317563879620366,25.235068806111983,0.825487958709963,0.0,41.26536159666863,0.8101728600749342,51.08898809741214,9.138121270377765,26.09752546534152,1015.3557853002392,0.004409358659686246,1.1972962635192466,0.6506144638667454
7.751714924651205,29.59204181599529,8.581431669841828,30.533962028544444,4.605161320226012,tomato,121.18244714694929,7,202.94575954022736,151.79200837008858,70.69171355693157,150.0,3.9881026775469857,0.0,28.32985037758138,0.0158943618472839,79.52271081407402,10.56615112685568,4.450121285863645,999.9650378149622,0.19257152686941617,0.8927422036015761,0.1331940151032552
4.404203916728204,34.17768197795137,14.598013234163949,38.24248102766602,0.9388943924473488,tomato,128.2923011967942,10,197.1881508065288,136.55527706973774,58.58764954509438,150.0,5.175336723882197,0.0,31.78915503839327,3.804484869876172,38.9780724898138,4.728738043782656,0.7712280751750001,1027.6374407958042,0.3224301666571993,1.1509524606460844,0.27156620153573086
7.157522003500179,21.896038635244864,24.70266942019554,39.56420045800648,3.0871564075400286,sugarcane,130.45705177168605,10,605.7589355900875,178.10396136475515,55.29733057980446,80.43579954199352,6.167012360969295,0.0,23.9975142629508,2.46867663071259,59.69634537657274,7.459187509481605,17.410044819394486,968.7491594454688,0.10115723130771984,1.1890062502291803,0.040099429481967944
6.569637654590537,18.431645313055697,28.61752978241429,13.684956170412423,3.8905544414707465,barley,145.92407193212674,3,130.55210065273346,71.5683546869443,16.382470217585706,21.315043829587577,0.4020155827616282,0.0,11.601086268967492,6.384762227783833,58.466288641491104,6.185868156704929,1.413206312500789,993.0256827926272,0.010713485321621018,0.927764594630775,0.5359565492413003
6.260794119627306,14.21684933370772,15.387707172989373,45.372930536597934,6.38269080143334,barley,86.92666977080277,10,121.8055263706986,75.78315066629227,29.612292827010627,0.0,0.5469931384390497,0.0,28.032614569797367,0.5630283234772028,48.93723759945738,9.12649701203539,10.809585218694846,1033.7359911431147,0.03680090467272215,0.9786592039855129,0.12130458279189468
